"","OTU","Sample","Abundance","sample_Sample","host_subject_id","Timepoint","Site","Diet","Age","agexdiet","serum_zinc","wk6_plasma_MCP","wk6_WB_LPS_IL6","MLN_IL17","MLN_IFNg","MLN_CD4_naive","Study","agexstudy","agexdietxweek","agexdietxstudy","Kingdom","Phylum","Class","Order","Family","Genus"
"1587","ASV210","ZAM1_s2_YZA",0,"ZAM1_s2_YZA","ZAM1_2","wk0","fecal_wk0","adequate","young","YZA",0.77,0,533.1,21.7,205.7,84.9,"ZAM1","young_ZAM1","wk0_YZA","YZA_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1589","ASV210","ZAM1_s20_YZS",0,"ZAM1_s20_YZS","ZAM1_20","wk0","fecal_wk0","supplemented","young","YZS",0.83,0,538.5,44.9,416.4,86.4,"ZAM1","young_ZAM1","wk0_YZS","YZS_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1594","ASV210","ZAM2_s24_YZA",0,"ZAM2_s24_YZA","ZAM2_24","wk0","fecal_wk0","adequate","young","YZA",0.59,0,126.7,110,417.3,84.7,"ZAM2","young_ZAM2","wk0_YZA","YZA_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1596","ASV210","ZAM1_s54_OZA",0,"ZAM1_s54_OZA","ZAM1_17","wk6","fecal_wk6","adequate","old","OZA",NA,NA,NA,161.7,1700.8,33.4,"ZAM1","old_ZAM1","wk6_OZA","OZA_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1597","ASV210","ZAM2_s19_OZD",0,"ZAM2_s19_OZD","ZAM2_19","wk0","fecal_wk0","deficient","old","OZD",0.32,23.4,744.7,249,NA,43.29,"ZAM2","old_ZAM2","wk0_OZD","OZD_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1598","ASV210","ZAM1_s28_YZS",0,"ZAM1_s28_YZS","ZAM1_28","wk0","fecal_wk0","supplemented","young","YZS",0.79,0,571.8,85,211.9,89.1,"ZAM1","young_ZAM1","wk0_YZS","YZS_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1599","ASV210","ZAM1_s18_OZA",0,"ZAM1_s18_OZA","ZAM1_18","wk0","fecal_wk0","adequate","old","OZA",0.64,47.4,1211,881.1,2331.7,18.5,"ZAM1","old_ZAM1","wk0_OZA","OZA_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1603","ASV210","ZAM2_s34_OZA",0,"ZAM2_s34_OZA","ZAM2_34","wk0","fecal_wk0","adequate","old","OZA",0.55,30.7,751.9,1412.3,2632.5,20,"ZAM2","old_ZAM2","wk0_OZA","OZA_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1604","ASV210","ZAM1_s53_OZA",0,"ZAM1_s53_OZA","ZAM1_16","wk6","fecal_wk6","adequate","old","OZA",0.55,0,768.5,590.2,1404.3,30.7,"ZAM1","old_ZAM1","wk6_OZA","OZA_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1607","ASV210","ZAM1_s59_YZS",0,"ZAM1_s59_YZS","ZAM1_22","wk6","fecal_wk6","supplemented","young","YZS",0.66,45.7,146.1,49.7,454.4,85.2,"ZAM1","young_ZAM1","wk6_YZS","YZS_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1611","ASV210","ZAM2_s17_OZD",0,"ZAM2_s17_OZD","ZAM2_17","wk0","fecal_wk0","deficient","old","OZD",0.59,29.8,949.5,291.5,2912.6,20.73,"ZAM2","old_ZAM2","wk0_OZD","OZD_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1612","ASV210","ZAM1_s26_YZS",0,"ZAM1_s26_YZS","ZAM1_26","wk0","fecal_wk0","supplemented","young","YZS",0.69,0,481.8,13.1,137,88.8,"ZAM1","young_ZAM1","wk0_YZS","YZS_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1614","ASV210","ZAM2_s38_OZA",0,"ZAM2_s38_OZA","ZAM2_38","wk0","fecal_wk0","adequate","old","OZA",0.53,15.5,391.9,496.1,1526,29.5,"ZAM2","old_ZAM2","wk0_OZA","OZA_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1615","ASV210","ZAM1_s58_YZS",0,"ZAM1_s58_YZS","ZAM1_21","wk6","fecal_wk6","supplemented","young","YZS",0.82,0,1047.8,43,284.6,85.3,"ZAM1","young_ZAM1","wk6_YZS","YZS_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1616","ASV210","ZAM1_s7_YZA",0,"ZAM1_s7_YZA","ZAM1_7","wk0","fecal_wk0","adequate","young","YZA",0.66,0,663.5,78.8,428.7,85.4,"ZAM1","young_ZAM1","wk0_YZA","YZA_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1619","ASV210","ZAM2_s26_YZA",0,"ZAM2_s26_YZA","ZAM2_26","wk0","fecal_wk0","adequate","young","YZA",0.57,11.8,115.1,58.1,207.4,82.9,"ZAM2","young_ZAM2","wk0_YZA","YZA_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1623","ASV210","ZAM1_s69_OZS",0,"ZAM1_s69_OZS","ZAM1_32","wk6","fecal_wk6","supplemented","old","OZS",0.71,0,663.5,NA,NA,56.9,"ZAM1","old_ZAM1","wk6_OZS","OZS_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1624","ASV210","ZAM1_s3_YZA",0,"ZAM1_s3_YZA","ZAM1_3","wk0","fecal_wk0","adequate","young","YZA",0.71,13.7,583.3,NA,NA,NA,"ZAM1","young_ZAM1","wk0_YZA","YZA_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1625","ASV210","ZAM2_s41_YZD",0,"ZAM2_s41_YZD","ZAM2_2","wk6","fecal_wk6","deficient","young","YZD",0.74,25.2,59.3,21.4,215.7,86.09,"ZAM2","young_ZAM2","wk6_YZD","YZD_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1626","ASV210","ZAM1_s61_YZS",0,"ZAM1_s61_YZS","ZAM1_24","wk6","fecal_wk6","supplemented","young","YZS",0.72,0,783.6,26.7,307.7,87.7,"ZAM1","young_ZAM1","wk6_YZS","YZS_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1631","ASV210","ZAM2_s69_YZA",0,"ZAM2_s69_YZA","ZAM2_30","wk6","fecal_wk6","adequate","young","YZA",0.72,0,384.5,21.4,233.4,87.3,"ZAM2","young_ZAM2","wk6_YZA","YZA_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1632","ASV210","ZAM2_s40_YZD",0,"ZAM2_s40_YZD","ZAM2_1","wk6","fecal_wk6","deficient","young","YZD",0.51,10.6,151.8,22.6,115.6,89.05,"ZAM2","young_ZAM2","wk6_YZD","YZD_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1635","ASV210","ZAM1_s23_YZS",0,"ZAM1_s23_YZS","ZAM1_23","wk0","fecal_wk0","supplemented","young","YZS",0.81,0,1321,21.9,812,79.5,"ZAM1","young_ZAM1","wk0_YZS","YZS_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1636","ASV210","ZAM2_s35_OZA",0,"ZAM2_s35_OZA","ZAM2_35","wk0","fecal_wk0","adequate","old","OZA",NA,NA,NA,NA,NA,NA,"ZAM2","old_ZAM2","wk0_OZA","OZA_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1645","ASV210","ZAM1_s65_YZS",0,"ZAM1_s65_YZS","ZAM1_28","wk6","fecal_wk6","supplemented","young","YZS",0.79,0,571.8,85,211.9,89.1,"ZAM1","young_ZAM1","wk6_YZS","YZS_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1649","ASV210","ZAM1_s43_YZA",0,"ZAM1_s43_YZA","ZAM1_5","wk6","fecal_wk6","adequate","young","YZA",0.73,26.7,233.7,29.9,562.5,86.4,"ZAM1","young_ZAM1","wk6_YZA","YZA_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1653","ASV210","ZAM2_s65_YZA",0,"ZAM2_s65_YZA","ZAM2_26","wk6","fecal_wk6","adequate","young","YZA",0.57,11.8,115.1,58.1,207.4,82.9,"ZAM2","young_ZAM2","wk6_YZA","YZA_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1655","ASV210","ZAM2_s48_YZD",0,"ZAM2_s48_YZD","ZAM2_9","wk6","fecal_wk6","deficient","young","YZD",0.55,8.3,95.9,20.9,235.7,83.56,"ZAM2","young_ZAM2","wk6_YZD","YZD_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1659","ASV210","ZAM1_s62_YZS",0,"ZAM1_s62_YZS","ZAM1_25","wk6","fecal_wk6","supplemented","young","YZS",0.87,0,467.3,62.6,197.8,85.4,"ZAM1","young_ZAM1","wk6_YZS","YZS_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1662","ASV210","ZAM2_s47_YZD",0,"ZAM2_s47_YZD","ZAM2_8","wk6","fecal_wk6","deficient","young","YZD",0.6,7.2,209.6,55.6,231.1,86.94,"ZAM2","young_ZAM2","wk6_YZD","YZD_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1667","ASV210","ZAM1_s46_YZA",0,"ZAM1_s46_YZA","ZAM1_8","wk6","fecal_wk6","adequate","young","YZA",0.64,0,644.1,21.9,207.8,82.3,"ZAM1","young_ZAM1","wk6_YZA","YZA_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1669","ASV210","ZAM2_s46_YZD",0,"ZAM2_s46_YZD","ZAM2_7","wk6","fecal_wk6","deficient","young","YZD",0.62,16,380.9,58.8,322.8,86.54,"ZAM2","young_ZAM2","wk6_YZD","YZD_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1671","ASV210","ZAM2_s70_OZA",0,"ZAM2_s70_OZA","ZAM2_31","wk6","fecal_wk6","adequate","old","OZA",0.6,15.5,63.7,39,3495.2,15.5,"ZAM2","old_ZAM2","wk6_OZA","OZA_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1674","ASV210","ZAM2_s61_YZA",0,"ZAM2_s61_YZA","ZAM2_22","wk6","fecal_wk6","adequate","young","YZA",0.69,20.6,243.9,9.5,77,88.4,"ZAM2","young_ZAM2","wk6_YZA","YZA_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1676","ASV210","ZAM1_s9_YZA",0,"ZAM1_s9_YZA","ZAM1_9","wk0","fecal_wk0","adequate","young","YZA",0.56,21.9,506.9,21.7,320,79,"ZAM1","young_ZAM1","wk0_YZA","YZA_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1677","ASV210","ZAM2_s45_YZD",0,"ZAM2_s45_YZD","ZAM2_6","wk6","fecal_wk6","deficient","young","YZD",0.72,12.4,171.8,53.7,252.4,87.66,"ZAM2","young_ZAM2","wk6_YZD","YZD_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1678","ASV210","ZAM1_s5_YZA",0,"ZAM1_s5_YZA","ZAM1_5","wk0","fecal_wk0","adequate","young","YZA",0.73,26.7,233.7,29.9,562.5,86.4,"ZAM1","young_ZAM1","wk0_YZA","YZA_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1680","ASV210","ZAM2_s4_YZD",0,"ZAM2_s4_YZD","ZAM2_4","wk0","fecal_wk0","deficient","young","YZD",0.58,17.4,431,60.1,182.5,83.44,"ZAM2","young_ZAM2","wk0_YZD","YZD_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1681","ASV210","ZAM2_s5_YZD",0,"ZAM2_s5_YZD","ZAM2_5","wk0","fecal_wk0","deficient","young","YZD",0.6,16.9,115.1,7.1,83.6,82.11,"ZAM2","young_ZAM2","wk0_YZD","YZD_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1682","ASV210","ZAM1_s44_YZA",0,"ZAM1_s44_YZA","ZAM1_6","wk6","fecal_wk6","adequate","young","YZA",0.65,32.1,613,14.3,168.8,82.1,"ZAM1","young_ZAM1","wk6_YZA","YZA_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1683","ASV210","ZAM1_s32_OZS",0,"ZAM1_s32_OZS","ZAM1_32","wk0","fecal_wk0","supplemented","old","OZS",0.71,0,663.5,NA,NA,56.9,"ZAM1","old_ZAM1","wk0_OZS","OZS_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1684","ASV210","ZAM1_s4_YZA",0,"ZAM1_s4_YZA","ZAM1_4","wk0","fecal_wk0","adequate","young","YZA",0.7,33.8,341.4,40.6,359.8,87.5,"ZAM1","young_ZAM1","wk0_YZA","YZA_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1689","ASV210","ZAM2_s67_YZA",0,"ZAM2_s67_YZA","ZAM2_28","wk6","fecal_wk6","adequate","young","YZA",0.66,0,192.5,9.4,307.3,87.9,"ZAM2","young_ZAM2","wk6_YZA","YZA_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1695","ASV210","ZAM2_s8_YZD",0,"ZAM2_s8_YZD","ZAM2_8","wk0","fecal_wk0","deficient","young","YZD",0.6,7.2,209.6,55.6,231.1,86.94,"ZAM2","young_ZAM2","wk0_YZD","YZD_ZAM2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1702","ASV210","ZAM1_s45_YZA",0,"ZAM1_s45_YZA","ZAM1_7","wk6","fecal_wk6","adequate","young","YZA",0.66,0,663.5,78.8,428.7,85.4,"ZAM1","young_ZAM1","wk6_YZA","YZA_ZAM1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Other < 10%"
"1707","ASV22","ZAM1_s5_YZA",0,"ZAM1_s5_YZA","ZAM1_5","wk0","fecal_wk0","adequate","young","YZA",0.73,26.7,233.7,29.9,562.5,86.4,"ZAM1","young_ZAM1","wk0_YZA","YZA_ZAM1","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1711","ASV22","ZAM1_s44_YZA",0,"ZAM1_s44_YZA","ZAM1_6","wk6","fecal_wk6","adequate","young","YZA",0.65,32.1,613,14.3,168.8,82.1,"ZAM1","young_ZAM1","wk6_YZA","YZA_ZAM1","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1737","ASV22","ZAM1_s19_OZA",0,"ZAM1_s19_OZA","ZAM1_19","wk0","fecal_wk0","adequate","old","OZA",0.58,69.3,1912.3,NA,NA,21.6,"ZAM1","old_ZAM1","wk0_OZA","OZA_ZAM1","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1742","ASV22","ZAM1_s23_YZS",0,"ZAM1_s23_YZS","ZAM1_23","wk0","fecal_wk0","supplemented","young","YZS",0.81,0,1321,21.9,812,79.5,"ZAM1","young_ZAM1","wk0_YZS","YZS_ZAM1","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1749","ASV22","ZAM1_s22_YZS",0,"ZAM1_s22_YZS","ZAM1_22","wk0","fecal_wk0","supplemented","young","YZS",0.66,45.7,146.1,49.7,454.4,85.2,"ZAM1","young_ZAM1","wk0_YZS","YZS_ZAM1","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1751","ASV22","ZAM2_s25_YZA",0,"ZAM2_s25_YZA","ZAM2_25","wk0","fecal_wk0","adequate","young","YZA",0.66,0,156.2,NA,NA,NA,"ZAM2","young_ZAM2","wk0_YZA","YZA_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1759","ASV22","ZAM1_s53_OZA",0,"ZAM1_s53_OZA","ZAM1_16","wk6","fecal_wk6","adequate","old","OZA",0.55,0,768.5,590.2,1404.3,30.7,"ZAM1","old_ZAM1","wk6_OZA","OZA_ZAM1","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1764","ASV22","ZAM2_s4_YZD",0,"ZAM2_s4_YZD","ZAM2_4","wk0","fecal_wk0","deficient","young","YZD",0.58,17.4,431,60.1,182.5,83.44,"ZAM2","young_ZAM2","wk0_YZD","YZD_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1765","ASV22","ZAM2_s12_OZD",0,"ZAM2_s12_OZD","ZAM2_12","wk0","fecal_wk0","deficient","old","OZD",0.75,27,474.1,1463.5,2109.9,18.56,"ZAM2","old_ZAM2","wk0_OZD","OZD_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1767","ASV22","ZAM1_s25_YZS",0,"ZAM1_s25_YZS","ZAM1_25","wk0","fecal_wk0","supplemented","young","YZS",0.87,0,467.3,62.6,197.8,85.4,"ZAM1","young_ZAM1","wk0_YZS","YZS_ZAM1","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1774","ASV22","ZAM1_s24_YZS",0,"ZAM1_s24_YZS","ZAM1_24","wk0","fecal_wk0","supplemented","young","YZS",0.72,0,783.6,26.7,307.7,87.7,"ZAM1","young_ZAM1","wk0_YZS","YZS_ZAM1","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1780","ASV22","ZAM2_s21_YZA",0,"ZAM2_s21_YZA","ZAM2_21","wk0","fecal_wk0","adequate","young","YZA",0.6,11.8,26.5,167.4,284,87.5,"ZAM2","young_ZAM2","wk0_YZA","YZA_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1791","ASV22","ZAM2_s51_OZD",0,"ZAM2_s51_OZD","ZAM2_12","wk6","fecal_wk6","deficient","old","OZD",0.75,27,474.1,1463.5,2109.9,18.56,"ZAM2","old_ZAM2","wk6_OZD","OZD_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1801","ASV22","ZAM2_s45_YZD",0,"ZAM2_s45_YZD","ZAM2_6","wk6","fecal_wk6","deficient","young","YZD",0.72,12.4,171.8,53.7,252.4,87.66,"ZAM2","young_ZAM2","wk6_YZD","YZD_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1804","ASV22","ZAM2_s60_YZA",0,"ZAM2_s60_YZA","ZAM2_21","wk6","fecal_wk6","adequate","young","YZA",0.6,11.8,26.5,167.4,284,87.5,"ZAM2","young_ZAM2","wk6_YZA","YZA_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1805","ASV22","ZAM2_s5_YZD",0,"ZAM2_s5_YZD","ZAM2_5","wk0","fecal_wk0","deficient","young","YZD",0.6,16.9,115.1,7.1,83.6,82.11,"ZAM2","young_ZAM2","wk0_YZD","YZD_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1806","ASV22","ZAM2_s70_OZA",0,"ZAM2_s70_OZA","ZAM2_31","wk6","fecal_wk6","adequate","old","OZA",0.6,15.5,63.7,39,3495.2,15.5,"ZAM2","old_ZAM2","wk6_OZA","OZA_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1815","ASV22","ZAM2_s43_YZD",0,"ZAM2_s43_YZD","ZAM2_4","wk6","fecal_wk6","deficient","young","YZD",0.58,17.4,431,60.1,182.5,83.44,"ZAM2","young_ZAM2","wk6_YZD","YZD_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1817","ASV22","ZAM2_s27_YZA",0,"ZAM2_s27_YZA","ZAM2_27","wk0","fecal_wk0","adequate","young","YZA",0.74,14.5,426.9,28.8,167,85.6,"ZAM2","young_ZAM2","wk0_YZA","YZA_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1819","ASV22","ZAM2_s36_OZA",0,"ZAM2_s36_OZA","ZAM2_36","wk0","fecal_wk0","adequate","old","OZA",0.53,334.7,51.7,150.7,1315.8,70.8,"ZAM2","old_ZAM2","wk0_OZA","OZA_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1828","ASV22","ZAM2_s32_OZA",0,"ZAM2_s32_OZA","ZAM2_32","wk0","fecal_wk0","adequate","old","OZA",0.6,84,596.6,113.5,5211.2,29.9,"ZAM2","old_ZAM2","wk0_OZA","OZA_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1829","ASV22","ZAM2_s30_YZA",0,"ZAM2_s30_YZA","ZAM2_30","wk0","fecal_wk0","adequate","young","YZA",0.72,0,384.5,21.4,233.4,87.3,"ZAM2","young_ZAM2","wk0_YZA","YZA_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1833","ASV22","ZAM2_s69_YZA",0,"ZAM2_s69_YZA","ZAM2_30","wk6","fecal_wk6","adequate","young","YZA",0.72,0,384.5,21.4,233.4,87.3,"ZAM2","young_ZAM2","wk6_YZA","YZA_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1835","ASV22","ZAM2_s71_OZA",0,"ZAM2_s71_OZA","ZAM2_32","wk6","fecal_wk6","adequate","old","OZA",0.6,84,596.6,113.5,5211.2,29.9,"ZAM2","old_ZAM2","wk6_OZA","OZA_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1837","ASV22","ZAM2_s28_YZA",0,"ZAM2_s28_YZA","ZAM2_28","wk0","fecal_wk0","adequate","young","YZA",0.66,0,192.5,9.4,307.3,87.9,"ZAM2","young_ZAM2","wk0_YZA","YZA_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1840","ASV22","ZAM2_s66_YZA",0,"ZAM2_s66_YZA","ZAM2_27","wk6","fecal_wk6","adequate","young","YZA",0.74,14.5,426.9,28.8,167,85.6,"ZAM2","young_ZAM2","wk6_YZA","YZA_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1841","ASV22","ZAM2_s64_YZA",0,"ZAM2_s64_YZA","ZAM2_25","wk6","fecal_wk6","adequate","young","YZA",0.66,0,156.2,NA,NA,NA,"ZAM2","young_ZAM2","wk6_YZA","YZA_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1845","ASV22","ZAM2_s6_YZD",0,"ZAM2_s6_YZD","ZAM2_6","wk0","fecal_wk0","deficient","young","YZD",0.72,12.4,171.8,53.7,252.4,87.66,"ZAM2","young_ZAM2","wk0_YZD","YZD_ZAM2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor"
"1848","ASV228","ZAM1_s58_YZS",0,"ZAM1_s58_YZS","ZAM1_21","wk6","fecal_wk6","supplemented","young","YZS",0.82,0,1047.8,43,284.6,85.3,"ZAM1","young_ZAM1","wk6_YZS","YZS_ZAM1","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Other < 10%"
"1850","ASV228","ZAM2_s21_YZA",0,"ZAM2_s21_YZA","ZAM2_21","wk0","fecal_wk0","adequate","young","YZA",0.6,11.8,26.5,167.4,284,87.5,"ZAM2","young_ZAM2","wk0_YZA","YZA_ZAM2","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Other < 10%"
"1852","ASV228","ZAM2_s26_YZA",0,"ZAM2_s26_YZA","ZAM2_26","wk0","fecal_wk0","adequate","young","YZA",0.57,11.8,115.1,58.1,207.4,82.9,"ZAM2","young_ZAM2","wk0_YZA","YZA_ZAM2","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Other < 10%"
"1856","ASV228","ZAM2_s25_YZA",0,"ZAM2_s25_YZA","ZAM2_25","wk0","fecal_wk0","adequate","young","YZA",0.66,0,156.2,NA,NA,NA,"ZAM2","young_ZAM2","wk0_YZA","YZA_ZAM2","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Other < 10%"
"1857","ASV228","ZAM2_s2_YZD",0,"ZAM2_s2_YZD","ZAM2_2","wk0","fecal_wk0","deficient","young","YZD",0.74,25.2,59.3,21.4,215.7,86.09,"ZAM2","young_ZAM2","wk0_YZD","YZD_ZAM2","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Other < 10%"
"1858","ASV228","ZAM2_s27_YZA",0,"ZAM2_s27_YZA","ZAM2_27","wk0","fecal_wk0","adequate","young","YZA",0.74,14.5,426.9,28.8,167,85.6,"ZAM2","young_ZAM2","wk0_YZA","YZA_ZAM2","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Other < 10%"
"1860","ASV228","ZAM2_s24_YZA",0,"ZAM2_s24_YZA","ZAM2_24","wk0","fecal_wk0","adequate","young","YZA",0.59,0,126.7,110,417.3,84.7,"ZAM2","young_ZAM2","wk0_YZA","YZA_ZAM2","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Other < 10%"
"1862","ASV228","ZAM1_s61_YZS",0,"ZAM1_s61_YZS","ZAM1_24","wk6","fecal_wk6","supplemented","young","YZS",0.72,0,783.6,26.7,307.7,87.7,"ZAM1","young_ZAM1","wk6_YZS","YZS_ZAM1","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Other < 10%"
"1863","ASV228","ZAM1_s50_OZA",0,"ZAM1_s50_OZA","ZAM1_13","wk6","fecal_wk6","adequate","old","OZA",0.46,23.9,814.7,NA,NA,52.2,"ZAM1","old_ZAM1","wk6_OZA","OZA_ZAM1","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Other < 10%"
